Data,vento,radiacao,temp_max,temp_min,umi_max,umi_min,umi_rel,press_atm
2018-01-13 19:00:00,1.6,2485.8,30.0,28.5,42.0,35.0,36.0,914.7
2018-01-13 20:00:00,1.5,1381.0,29.8,27.3,44.0,34.0,42.0,915.0
2018-01-13 21:00:00,1.3,915.7,28.8,27.5,44.0,36.0,40.0,914.8
2018-01-13 22:00:00,1.4,61.1,27.8,24.3,60.0,40.0,60.0,915.2
2018-01-13 23:00:00,2.3,0.0,25.4,24.3,60.0,54.0,54.0,916.4
2018-01-14 00:00:00,2.7,0.0,25.2,24.0,63.0,54.0,63.0,917.3
2018-01-14 01:00:00,2.9,0.0,24.0,23.4,67.0,63.0,67.0,918.2
2018-01-14 02:00:00,2.8,0.0,23.5,22.8,71.0,67.0,71.0,918.3
2018-01-14 03:00:00,2.4,0.0,23.0,22.1,75.0,71.0,75.0,918.3
2018-01-14 04:00:00,2.0,0.0,22.2,22.0,76.0,75.0,76.0,917.9
2018-01-14 05:00:00,1.7,0.0,22.2,21.5,79.0,75.0,77.0,917.7
2018-01-14 06:00:00,1.9,0.0,21.8,21.4,78.0,76.0,76.0,917.4
2018-01-14 07:00:00,1.7,0.0,21.8,20.0,85.0,74.0,85.0,917.7
2018-01-14 08:00:00,0.8,0.0,20.5,19.9,89.0,85.0,89.0,918.1
2018-01-14 09:00:00,0.1,25.0,20.5,19.8,90.0,88.0,89.0,919.0
2018-01-14 10:00:00,1.9,117.6,21.1,20.3,90.0,82.0,83.0,919.5
2018-01-14 11:00:00,1.2,461.8,21.6,20.5,87.0,82.0,83.0,919.9
2018-01-14 12:00:00,0.9,1055.1,23.0,21.6,85.0,74.0,77.0,920.3
2018-01-14 13:00:00,1.7,2650.7,25.9,23.0,79.0,64.0,65.0,920.5
2018-01-14 14:00:00,1.9,3272.1,27.3,25.0,68.0,60.0,64.0,919.9
2018-01-14 15:00:00,1.3,1919.1,27.3,25.5,67.0,58.0,63.0,919.3
2018-01-14 16:00:00,0.7,1253.8,27.3,26.0,65.0,57.0,61.0,918.7
2018-01-14 17:00:00,1.4,486.1,26.5,24.0,68.0,57.0,65.0,917.9
2018-01-14 18:00:00,1.9,2056.6,28.5,24.6,66.0,55.0,56.0,917.7
2018-01-14 19:00:00,1.2,613.2,28.0,19.4,88.0,56.0,85.0,917.3
2018-01-14 20:00:00,1.8,209.7,21.1,20.3,87.0,79.0,79.0,917.9
2018-01-14 21:00:00,1.4,71.1,21.2,20.1,85.0,77.0,81.0,917.8
2018-01-14 22:00:00,0.8,9.8,21.5,20.4,84.0,77.0,79.0,918.3
2018-01-14 23:00:00,0.4,0.0,21.1,20.2,85.0,79.0,84.0,918.7
2018-01-15 00:00:00,0.3,0.0,21.0,19.7,87.0,83.0,87.0,919.7
2018-01-15 01:00:00,0.0,0.0,20.7,19.5,89.0,83.0,83.0,919.8
2018-01-15 02:00:00,0.1,0.0,20.8,19.8,86.0,82.0,86.0,919.8
2018-01-15 03:00:00,0.2,0.0,20.2,19.4,88.0,85.0,86.0,919.4
2018-01-15 04:00:00,1.0,0.0,20.0,19.2,87.0,85.0,87.0,918.7
2018-01-15 05:00:00,0.8,0.0,19.9,18.9,89.0,85.0,89.0,918.3
2018-01-15 06:00:00,0.5,0.0,19.8,18.9,89.0,84.0,86.0,917.9
2018-01-15 07:00:00,0.1,0.0,19.8,19.5,86.0,85.0,85.0,917.9
2018-01-15 08:00:00,0.5,0.0,20.2,19.1,87.0,84.0,87.0,918.6
2018-01-15 09:00:00,0.3,19.9,20.2,19.3,87.0,84.0,84.0,919.3
2018-01-15 10:00:00,1.2,334.1,22.1,20.2,84.0,78.0,79.0,919.8
2018-01-15 11:00:00,1.7,1021.2,23.7,22.1,79.0,72.0,72.0,920.1
2018-01-15 12:00:00,1.6,1674.0,25.6,23.5,75.0,65.0,68.0,920.3
2018-01-15 13:00:00,1.6,2116.0,26.4,24.7,70.0,60.0,61.0,920.6
2018-01-15 14:00:00,2.2,2989.5,27.6,26.1,63.0,55.0,59.0,920.6
2018-01-15 15:00:00,2.3,2769.3,28.7,26.4,66.0,51.0,52.0,920.0
2018-01-15 16:00:00,2.4,2900.3,29.3,27.1,61.0,49.0,53.0,919.3
2018-01-15 17:00:00,0.7,1818.6,29.8,27.8,57.0,47.0,57.0,918.4
2018-01-15 18:00:00,1.0,761.7,27.9,27.2,61.0,53.0,57.0,918.2
2018-01-15 19:00:00,2.2,571.0,27.4,25.6,66.0,54.0,66.0,917.3
2018-01-15 20:00:00,1.8,238.0,25.6,25.1,69.0,56.0,57.0,917.7
2018-01-15 21:00:00,1.1,224.8,25.4,25.0,65.0,57.0,62.0,918.1
2018-01-15 22:00:00,2.3,66.3,25.2,24.8,66.0,62.0,64.0,917.6
2018-01-15 23:00:00,0.6,0.0,25.4,23.9,69.0,64.0,69.0,918.4
2018-01-16 00:00:00,0.5,0.0,24.4,23.0,76.0,68.0,73.0,919.6
2018-01-16 01:00:00,2.5,0.0,24.1,22.8,78.0,71.0,71.0,920.4
2018-01-16 02:00:00,1.7,0.0,24.0,21.9,79.0,69.0,79.0,920.3
2018-01-16 03:00:00,1.4,0.0,23.4,22.0,80.0,71.0,71.0,920.4
2018-01-16 04:00:00,0.2,0.0,23.6,22.7,73.0,70.0,73.0,920.0
2018-01-16 05:00:00,1.9,0.0,22.8,20.9,82.0,73.0,82.0,919.7
2018-01-16 06:00:00,0.9,0.0,20.9,20.3,85.0,82.0,85.0,919.3
2018-01-16 07:00:00,0.6,0.0,20.7,20.0,87.0,85.0,86.0,919.2
2018-01-16 08:00:00,1.1,0.0,21.0,19.1,90.0,84.0,84.0,919.5
2018-01-16 09:00:00,1.4,21.8,21.5,20.9,84.0,79.0,80.0,919.6
2018-01-16 10:00:00,1.5,568.9,23.4,21.2,80.0,69.0,69.0,920.7
2018-01-16 11:00:00,2.7,1380.2,24.8,23.4,71.0,65.0,66.0,921.1
2018-01-16 12:00:00,3.3,2215.1,25.9,24.7,66.0,60.0,63.0,921.2
2018-01-16 13:00:00,3.5,2865.2,27.0,25.3,65.0,54.0,56.0,921.4
2018-01-16 14:00:00,2.3,3100.1,28.7,25.8,62.0,50.0,54.0,921.2
2018-01-16 15:00:00,2.7,3742.1,29.7,27.4,55.0,44.0,46.0,920.9
2018-01-16 16:00:00,1.9,3034.0,29.5,28.0,53.0,42.0,47.0,920.3
2018-01-16 17:00:00,2.6,3467.9,30.5,28.3,51.0,39.0,42.0,919.4
2018-01-16 18:00:00,2.0,2520.4,30.7,28.9,47.0,38.0,40.0,918.8
2018-01-16 19:00:00,1.7,908.5,29.6,28.2,51.0,40.0,47.0,918.2
2018-01-16 20:00:00,0.6,691.8,28.7,27.9,53.0,43.0,50.0,918.1
2018-01-16 21:00:00,2.3,355.3,28.6,27.7,50.0,41.0,49.0,918.3
2018-01-16 22:00:00,2.0,70.6,27.8,26.7,52.0,49.0,52.0,918.4
2018-01-16 23:00:00,2.7,0.0,26.8,25.9,58.0,52.0,57.0,918.8
2018-01-17 00:00:00,3.0,0.0,26.0,24.7,63.0,57.0,63.0,919.4
2018-01-17 01:00:00,2.8,0.0,24.8,23.9,66.0,63.0,65.0,919.7
2018-01-17 02:00:00,1.9,0.0,24.0,23.4,66.0,64.0,66.0,920.0
2018-01-17 03:00:00,1.6,0.0,23.5,23.1,67.0,65.0,66.0,920.0
2018-01-17 04:00:00,2.1,0.0,23.1,22.7,66.0,64.0,64.0,919.4
2018-01-17 05:00:00,2.6,0.0,22.9,22.0,66.0,63.0,66.0,918.9
2018-01-17 06:00:00,2.0,0.0,22.3,21.9,66.0,65.0,65.0,918.8
2018-01-17 07:00:00,0.6,0.0,22.3,20.4,73.0,64.0,73.0,918.7
2018-01-17 08:00:00,1.4,0.0,21.0,19.7,77.0,72.0,73.0,919.1
2018-01-17 09:00:00,1.8,27.7,21.2,20.0,77.0,72.0,72.0,919.6
2018-01-17 10:00:00,1.5,477.1,22.9,21.2,72.0,66.0,66.0,920.3
2018-01-17 11:00:00,2.4,1317.0,24.5,22.8,67.0,62.0,63.0,920.6
2018-01-17 12:00:00,2.6,2193.9,25.8,24.3,64.0,58.0,58.0,921.1
2018-01-17 13:00:00,3.0,2929.8,27.2,25.0,62.0,53.0,54.0,921.4
2018-01-17 14:00:00,3.7,3391.4,28.0,26.0,58.0,48.0,54.0,921.2
2018-01-17 15:00:00,2.7,3766.7,28.6,27.0,55.0,44.0,47.0,920.9
2018-01-17 16:00:00,2.6,3397.8,29.4,27.3,51.0,41.0,46.0,920.3
2018-01-17 17:00:00,2.0,3079.5,30.1,27.8,48.0,39.0,41.0,919.6
2018-01-17 18:00:00,1.2,2836.3,30.1,28.2,47.0,36.0,40.0,918.9
2018-01-17 19:00:00,3.1,2490.2,30.2,28.6,44.0,36.0,38.0,918.0
2018-01-17 20:00:00,3.1,1786.2,30.2,28.6,42.0,35.0,40.0,917.6
2018-01-17 21:00:00,2.9,708.9,29.2,27.5,47.0,39.0,42.0,917.6
2018-01-17 22:00:00,3.8,68.6,27.8,26.6,50.0,41.0,48.0,918.4
2018-01-17 23:00:00,2.4,0.0,26.6,25.3,51.0,47.0,48.0,919.2
2018-01-18 00:00:00,2.9,0.0,25.6,24.6,48.0,46.0,48.0,919.7
2018-01-18 01:00:00,2.6,0.0,24.7,23.6,49.0,48.0,48.0,920.2
2018-01-18 02:00:00,2.4,0.0,23.6,23.0,49.0,47.0,47.0,920.2
2018-01-18 03:00:00,1.2,0.0,23.0,21.9,51.0,47.0,51.0,920.0
2018-01-18 04:00:00,1.4,0.0,22.0,20.9,57.0,51.0,54.0,919.7
2018-01-18 05:00:00,1.7,0.0,21.9,21.3,56.0,54.0,56.0,919.6
2018-01-18 06:00:00,0.6,0.0,21.7,20.7,58.0,55.0,58.0,919.4
2018-01-18 07:00:00,1.5,0.0,20.9,19.8,63.0,58.0,60.0,919.3
2018-01-18 08:00:00,1.7,0.0,21.0,20.4,62.0,60.0,62.0,919.7
2018-01-18 09:00:00,1.0,19.2,20.7,19.5,68.0,62.0,65.0,920.6
2018-01-18 10:00:00,1.1,520.3,23.0,20.5,65.0,57.0,58.0,921.3
2018-01-18 11:00:00,2.1,1379.8,24.1,22.9,59.0,54.0,54.0,921.9
2018-01-18 12:00:00,1.8,2249.0,25.6,23.9,57.0,49.0,50.0,922.1
2018-01-18 13:00:00,2.2,2983.7,27.4,25.3,54.0,45.0,48.0,922.1
2018-01-18 14:00:00,2.0,3497.0,28.3,26.5,52.0,40.0,46.0,921.6
2018-01-18 15:00:00,2.1,3595.3,29.9,27.5,49.0,32.0,40.0,920.9
2018-01-18 16:00:00,2.4,3137.0,30.2,27.9,44.0,33.0,37.0,919.9
2018-01-18 17:00:00,1.9,2696.1,30.3,27.6,40.0,30.0,35.0,919.3
2018-01-18 18:00:00,2.7,2772.4,30.6,28.4,37.0,28.0,28.0,918.5
2018-01-18 19:00:00,2.6,2539.0,30.7,29.2,33.0,27.0,28.0,917.8
2018-01-18 20:00:00,2.1,1784.6,30.4,28.8,33.0,27.0,29.0,917.5
2018-01-18 21:00:00,1.6,917.1,29.4,28.1,31.0,27.0,29.0,917.2
2018-01-18 22:00:00,1.9,48.1,28.2,25.8,39.0,28.0,39.0,917.5
2018-01-18 23:00:00,2.0,0.0,27.0,25.8,39.0,34.0,37.0,918.1
2018-01-19 00:00:00,1.1,0.0,26.4,24.6,42.0,37.0,42.0,919.0
2018-01-19 01:00:00,1.9,0.0,25.1,23.8,45.0,42.0,44.0,919.9
2018-01-19 02:00:00,2.3,0.0,24.7,23.5,53.0,44.0,53.0,920.1
2018-01-19 03:00:00,1.9,0.0,23.7,22.9,58.0,53.0,58.0,919.9
2018-01-19 04:00:00,1.9,0.0,22.9,22.4,60.0,58.0,59.0,919.6
2018-01-19 05:00:00,1.3,0.0,22.6,22.2,60.0,59.0,60.0,919.0
2018-01-19 06:00:00,1.1,0.0,22.3,20.4,66.0,60.0,62.0,919.0
2018-01-19 07:00:00,1.5,0.0,22.1,21.8,62.0,60.0,60.0,919.1
2018-01-19 08:00:00,1.0,0.0,22.0,21.0,63.0,60.0,62.0,919.5
2018-01-19 09:00:00,0.3,24.4,21.7,21.1,63.0,61.0,63.0,920.2
2018-01-19 10:00:00,1.0,477.9,23.7,20.2,69.0,56.0,57.0,920.6
2018-01-19 11:00:00,1.7,1290.4,25.4,23.6,58.0,52.0,53.0,921.2
2018-01-19 12:00:00,1.8,2184.7,27.1,25.3,54.0,46.0,46.0,921.3
2018-01-19 13:00:00,1.9,2911.7,28.7,26.4,53.0,41.0,47.0,921.0
2018-01-19 14:00:00,1.7,3477.2,29.2,27.8,48.0,37.0,39.0,920.6
2018-01-19 15:00:00,2.2,3695.3,30.5,28.5,43.0,25.0,28.0,920.1
2018-01-19 16:00:00,2.9,3347.4,31.5,29.0,34.0,23.0,30.0,919.2
2018-01-19 17:00:00,1.9,3294.8,31.6,29.3,33.0,25.0,28.0,918.6
2018-01-19 18:00:00,2.4,2906.2,32.0,29.3,34.0,25.0,29.0,917.9
2018-01-19 19:00:00,1.4,2884.4,32.4,31.1,33.0,26.0,29.0,917.4
2018-01-19 20:00:00,2.7,1914.7,31.4,30.1,32.0,27.0,30.0,917.0
2018-01-19 21:00:00,2.2,736.9,30.4,27.9,37.0,29.0,36.0,917.0
2018-01-19 22:00:00,1.7,43.3,28.0,26.3,41.0,36.0,40.0,917.4
2018-01-19 23:00:00,1.9,0.0,27.0,25.9,41.0,37.0,38.0,918.1
2018-01-20 00:00:00,2.5,0.0,27.1,26.2,41.0,36.0,41.0,918.6
2018-01-20 01:00:00,2.8,0.0,26.3,25.3,48.0,42.0,48.0,919.2
2018-01-20 02:00:00,2.3,0.0,25.4,24.8,51.0,48.0,50.0,919.2
2018-01-20 03:00:00,2.0,0.0,25.1,24.4,52.0,50.0,52.0,918.7
2018-01-20 04:00:00,1.8,0.0,24.6,24.0,54.0,52.0,53.0,918.4
2018-01-20 05:00:00,2.0,0.0,24.1,23.3,56.0,53.0,56.0,917.9
2018-01-20 06:00:00,0.4,0.0,23.4,21.9,61.0,56.0,59.0,917.8
2018-01-20 07:00:00,0.2,0.0,22.6,22.1,59.0,57.0,58.0,918.0
2018-01-20 08:00:00,0.4,0.0,22.7,21.5,59.0,55.0,58.0,918.3
2018-01-20 09:00:00,0.7,28.7,22.0,21.3,59.0,58.0,58.0,919.0
2018-01-20 10:00:00,1.3,565.7,24.8,22.0,58.0,50.0,51.0,919.3
2018-01-20 11:00:00,1.4,1433.5,26.7,24.6,52.0,43.0,46.0,919.6
2018-01-20 12:00:00,2.6,2229.0,27.9,26.7,46.0,36.0,36.0,919.9
2018-01-20 13:00:00,1.9,2985.6,29.2,27.6,41.0,32.0,33.0,920.0
2018-01-20 14:00:00,2.6,3539.1,30.4,28.9,39.0,26.0,31.0,919.6
2018-01-20 15:00:00,2.7,3737.1,31.4,29.2,34.0,23.0,25.0,919.2
2018-01-20 16:00:00,1.7,3866.6,31.8,29.4,29.0,20.0,22.0,918.5
2018-01-20 17:00:00,1.9,3657.0,32.3,30.3,27.0,19.0,25.0,917.7
2018-01-20 18:00:00,2.0,2900.5,32.3,30.0,29.0,21.0,26.0,917.4
2018-01-20 19:00:00,1.6,2781.6,32.4,31.2,27.0,20.0,21.0,916.6
2018-01-20 20:00:00,1.9,1641.6,32.1,30.1,28.0,21.0,25.0,916.4
2018-01-20 21:00:00,2.5,496.9,30.9,28.5,31.0,23.0,26.0,916.5
2018-01-20 22:00:00,1.7,56.2,28.9,26.7,30.0,25.0,29.0,917.0
2018-01-20 23:00:00,1.2,0.0,27.7,26.9,29.0,27.0,27.0,917.2
2018-01-21 00:00:00,3.2,0.0,27.7,25.0,34.0,27.0,33.0,917.7
2018-01-21 01:00:00,2.0,0.0,26.8,25.6,37.0,33.0,37.0,918.2
2018-01-21 02:00:00,2.3,0.0,26.0,25.4,37.0,35.0,35.0,918.2
2018-01-21 03:00:00,1.1,0.0,25.6,23.8,39.0,34.0,39.0,918.0
2018-01-21 04:00:00,2.0,0.0,24.3,23.3,41.0,37.0,39.0,917.7
2018-01-21 05:00:00,2.1,0.0,23.7,22.1,44.0,38.0,39.0,917.6
2018-01-21 06:00:00,2.6,0.0,23.8,23.1,39.0,35.0,35.0,917.6
2018-01-21 07:00:00,2.1,0.0,23.7,22.9,39.0,34.0,39.0,917.8
2018-01-21 08:00:00,1.7,0.0,23.0,22.3,44.0,39.0,43.0,918.3
2018-01-21 09:00:00,2.0,18.8,22.4,21.8,49.0,43.0,49.0,918.9
2018-01-21 10:00:00,2.5,473.6,23.9,22.2,50.0,48.0,48.0,919.1
2018-01-21 11:00:00,3.4,1375.0,25.3,23.9,49.0,46.0,48.0,919.5
2018-01-21 12:00:00,2.1,2131.0,26.9,24.9,51.0,46.0,48.0,919.8
2018-01-21 13:00:00,3.3,3004.9,28.3,26.4,49.0,40.0,43.0,919.7
2018-01-21 14:00:00,2.5,3466.3,30.1,27.6,46.0,32.0,35.0,919.1
2018-01-21 15:00:00,1.6,3354.7,30.6,29.3,38.0,30.0,33.0,918.5
2018-01-21 16:00:00,1.6,3933.9,31.4,29.9,36.0,26.0,30.0,917.7
2018-01-21 17:00:00,1.5,2884.6,32.2,28.7,40.0,27.0,31.0,916.8
2018-01-21 18:00:00,1.1,2918.6,32.2,30.8,32.0,24.0,24.0,916.0
2018-01-21 19:00:00,2.3,2076.7,31.9,29.6,30.0,21.0,24.0,915.3
2018-01-21 20:00:00,1.8,1647.3,31.5,30.8,32.0,22.0,28.0,914.9
2018-01-21 21:00:00,2.1,901.2,31.0,28.5,35.0,26.0,35.0,914.9
2018-01-21 22:00:00,1.7,67.0,28.4,27.3,37.0,32.0,32.0,915.2
2018-01-21 23:00:00,2.7,0.0,28.5,27.4,41.0,31.0,41.0,915.9
2018-01-22 00:00:00,2.3,0.0,27.4,26.1,48.0,40.0,48.0,916.2
2018-01-22 01:00:00,2.8,0.0,26.5,25.7,51.0,48.0,50.0,917.1
2018-01-22 02:00:00,3.4,0.0,26.1,25.5,51.0,49.0,51.0,917.2
2018-01-22 03:00:00,1.8,0.0,25.6,24.4,55.0,51.0,54.0,917.3
2018-01-22 04:00:00,2.6,0.0,24.6,24.0,55.0,53.0,54.0,916.7
2018-01-22 05:00:00,2.3,0.0,24.1,23.3,56.0,54.0,56.0,916.1
2018-01-22 06:00:00,2.3,0.0,23.5,23.1,56.0,55.0,56.0,915.8
2018-01-22 07:00:00,2.1,0.0,23.4,23.1,56.0,55.0,55.0,916.0
2018-01-22 08:00:00,2.3,0.0,23.4,22.7,56.0,54.0,56.0,916.2
2018-01-22 09:00:00,2.4,11.6,22.9,22.3,59.0,56.0,58.0,916.7
2018-01-22 10:00:00,2.7,361.3,23.6,22.4,60.0,55.0,57.0,917.4
2018-01-22 11:00:00,2.7,1287.9,25.3,23.6,57.0,51.0,54.0,917.5
2018-01-22 12:00:00,2.1,2179.4,27.1,25.4,55.0,47.0,50.0,917.9
2018-01-22 13:00:00,1.8,2918.4,28.4,26.6,51.0,43.0,48.0,917.7
2018-01-22 14:00:00,2.6,3177.2,29.5,27.9,48.0,40.0,43.0,917.3
2018-01-22 15:00:00,3.2,3771.4,30.6,28.8,48.0,37.0,39.0,916.9
2018-01-22 16:00:00,1.4,3259.9,31.1,29.5,43.0,34.0,42.0,916.0
2018-01-22 17:00:00,2.3,839.8,29.5,26.3,54.0,37.0,51.0,915.8
2018-01-22 18:00:00,2.9,405.4,26.3,21.9,75.0,49.0,68.0,915.6
2018-01-22 19:00:00,0.7,874.4,26.0,23.1,77.0,63.0,64.0,914.8
2018-01-22 20:00:00,0.8,808.6,26.9,26.0,69.0,52.0,58.0,914.7
2018-01-22 21:00:00,3.4,348.9,26.9,25.2,62.0,55.0,62.0,915.2
2018-01-22 22:00:00,2.9,32.4,25.2,24.2,64.0,60.0,60.0,915.0
2018-01-22 23:00:00,1.1,0.0,24.5,24.0,61.0,55.0,56.0,916.0
2018-01-23 00:00:00,1.1,0.0,24.3,23.9,58.0,53.0,54.0,916.6
2018-01-23 01:00:00,1.0,0.0,24.2,23.3,62.0,54.0,62.0,917.2
2018-01-23 02:00:00,3.1,0.0,24.1,23.7,64.0,62.0,62.0,917.5
2018-01-23 03:00:00,3.3,0.0,24.2,23.3,66.0,61.0,61.0,917.1
2018-01-23 04:00:00,2.6,0.0,23.7,22.6,69.0,61.0,67.0,917.2
2018-01-23 05:00:00,1.4,0.0,23.2,22.7,68.0,64.0,65.0,916.7
2018-01-23 06:00:00,1.4,0.0,23.2,22.7,67.0,64.0,67.0,916.4
2018-01-23 07:00:00,1.9,0.0,22.8,22.4,69.0,67.0,69.0,916.4
2018-01-23 08:00:00,2.5,0.0,22.6,22.2,71.0,68.0,71.0,916.4
2018-01-23 09:00:00,2.8,15.2,22.2,21.5,75.0,71.0,75.0,917.1
2018-01-23 10:00:00,3.4,142.6,21.6,21.5,76.0,74.0,74.0,917.7
2018-01-23 11:00:00,2.6,387.7,21.9,21.4,75.0,73.0,75.0,918.3
2018-01-23 12:00:00,3.0,1231.0,24.1,21.9,75.0,66.0,71.0,919.0
2018-01-23 13:00:00,2.2,1027.2,24.3,22.3,72.0,64.0,65.0,918.9
2018-01-23 14:00:00,1.6,2676.1,25.9,24.3,66.0,58.0,63.0,918.5
2018-01-23 15:00:00,1.6,2233.6,27.0,24.9,64.0,53.0,57.0,917.9
2018-01-23 16:00:00,2.0,3019.2,27.8,26.1,60.0,51.0,54.0,917.2
2018-01-23 17:00:00,2.1,3796.3,29.5,27.4,57.0,47.0,50.0,916.3
2018-01-23 18:00:00,0.9,1971.0,29.7,27.3,54.0,45.0,52.0,915.8
2018-01-23 19:00:00,2.0,367.1,27.3,20.4,88.0,51.0,86.0,915.9
2018-01-23 20:00:00,1.8,1233.0,25.1,21.5,88.0,64.0,66.0,915.2
2018-01-23 21:00:00,1.7,432.0,25.4,24.3,68.0,54.0,55.0,915.5
2018-01-23 22:00:00,1.7,39.6,25.3,24.3,63.0,55.0,63.0,915.8
2018-01-23 23:00:00,1.5,0.0,24.3,23.7,66.0,63.0,65.0,916.5
2018-01-24 00:00:00,2.0,0.0,24.0,22.9,69.0,63.0,65.0,916.9
2018-01-24 01:00:00,1.9,0.0,23.7,23.1,67.0,64.0,67.0,917.9
2018-01-24 02:00:00,2.1,0.0,23.3,23.0,67.0,65.0,65.0,917.9
2018-01-24 03:00:00,1.7,0.0,23.1,22.9,66.0,64.0,64.0,917.5
2018-01-24 04:00:00,1.7,0.0,23.1,22.7,65.0,62.0,62.0,917.2
2018-01-24 05:00:00,1.5,0.0,23.1,22.8,63.0,61.0,62.0,917.0
2018-01-24 06:00:00,1.0,0.0,23.1,22.1,66.0,61.0,61.0,916.9
2018-01-24 07:00:00,2.0,0.0,22.9,22.3,65.0,61.0,64.0,916.7
2018-01-24 08:00:00,1.8,0.0,22.4,21.6,68.0,64.0,68.0,917.0
2018-01-24 09:00:00,2.0,23.4,21.6,20.8,71.0,68.0,71.0,917.2
2018-01-24 10:00:00,1.8,454.7,22.2,20.9,72.0,68.0,69.0,917.9
2018-01-24 11:00:00,2.6,931.0,23.0,21.9,70.0,65.0,67.0,918.4
2018-01-24 12:00:00,2.3,1924.7,25.4,23.0,67.0,58.0,58.0,918.5
2018-01-24 13:00:00,2.0,2706.2,26.6,25.1,61.0,51.0,53.0,918.5
2018-01-24 14:00:00,1.8,3341.5,28.2,26.3,56.0,49.0,54.0,918.0
2018-01-24 15:00:00,1.8,2831.2,28.9,26.3,57.0,46.0,49.0,917.3
2018-01-24 16:00:00,3.0,3442.1,29.9,27.5,51.0,40.0,44.0,916.6
2018-01-24 17:00:00,1.6,2990.7,30.6,28.3,50.0,38.0,46.0,915.7
2018-01-24 18:00:00,1.5,987.2,29.4,27.4,54.0,42.0,48.0,915.2
2018-01-24 19:00:00,1.2,400.7,27.5,21.9,83.0,47.0,81.0,915.2
2018-01-24 20:00:00,1.6,1552.3,26.7,22.8,82.0,60.0,62.0,914.4
2018-01-24 21:00:00,1.8,776.5,27.1,26.4,63.0,49.0,49.0,914.5
2018-01-24 22:00:00,2.4,35.1,26.9,26.1,54.0,49.0,54.0,914.8
2018-01-24 23:00:00,2.4,0.0,26.4,25.5,56.0,53.0,56.0,915.2
2018-01-25 00:00:00,2.9,0.0,25.5,24.9,57.0,55.0,56.0,916.0
2018-01-25 01:00:00,2.4,0.0,24.9,24.3,57.0,55.0,56.0,917.0
2018-01-25 02:00:00,2.3,0.0,24.5,23.9,58.0,55.0,57.0,917.1
2018-01-25 03:00:00,2.0,0.0,23.9,23.4,58.0,56.0,57.0,916.8
2018-01-25 04:00:00,1.7,0.0,23.5,22.9,58.0,56.0,57.0,916.2
2018-01-25 05:00:00,1.9,0.0,23.0,22.4,59.0,57.0,57.0,916.0
2018-01-25 06:00:00,2.7,0.0,22.6,21.6,64.0,57.0,64.0,915.8
2018-01-25 07:00:00,2.8,0.0,21.8,21.2,70.0,64.0,70.0,915.7
2018-01-25 08:00:00,2.2,0.0,21.2,20.7,73.0,70.0,73.0,915.8
2018-01-25 09:00:00,3.6,28.6,21.2,20.8,73.0,72.0,72.0,916.3
2018-01-25 10:00:00,3.3,425.6,21.6,21.2,73.0,71.0,72.0,916.6
2018-01-25 11:00:00,4.0,1107.0,22.7,21.6,73.0,67.0,68.0,917.1
2018-01-25 12:00:00,3.1,2026.6,24.7,22.7,69.0,60.0,60.0,917.2
2018-01-25 13:00:00,3.2,2576.3,25.6,24.3,63.0,58.0,60.0,917.3
2018-01-25 14:00:00,2.8,3355.0,27.1,25.1,61.0,54.0,54.0,916.8
2018-01-25 15:00:00,3.5,3640.5,28.1,26.5,57.0,47.0,50.0,916.4
2018-01-25 16:00:00,3.1,3660.2,28.6,27.1,54.0,45.0,46.0,915.8
2018-01-25 17:00:00,1.9,3332.8,29.2,27.6,51.0,39.0,42.0,915.2
2018-01-25 18:00:00,2.9,2685.2,29.8,27.8,49.0,38.0,45.0,914.1
2018-01-25 19:00:00,3.2,2350.5,29.8,27.7,48.0,41.0,44.0,913.7
2018-01-25 20:00:00,3.5,1861.6,29.1,28.0,46.0,41.0,44.0,913.5
2018-01-25 21:00:00,4.1,828.5,28.0,26.4,48.0,43.0,46.0,913.5
2018-01-25 22:00:00,4.3,75.6,26.4,25.4,53.0,46.0,52.0,914.4
2018-01-25 23:00:00,2.5,0.0,25.5,24.4,55.0,52.0,55.0,915.1
2018-01-26 00:00:00,2.2,0.0,24.5,23.8,57.0,55.0,56.0,915.5
2018-01-26 01:00:00,2.2,0.0,23.9,23.3,59.0,56.0,59.0,916.0
2018-01-26 02:00:00,2.2,0.0,23.5,22.9,60.0,58.0,59.0,916.2
2018-01-26 03:00:00,1.7,0.0,23.1,22.5,62.0,59.0,61.0,915.9
2018-01-26 04:00:00,1.3,0.0,22.6,21.9,63.0,61.0,62.0,915.6
2018-01-26 05:00:00,2.3,0.0,22.0,21.3,63.0,61.0,62.0,915.3
2018-01-26 06:00:00,1.3,0.0,22.0,21.5,62.0,59.0,60.0,914.9
2018-01-26 07:00:00,0.5,0.0,21.8,20.1,66.0,60.0,66.0,915.0
2018-01-26 08:00:00,1.6,0.0,21.2,20.5,66.0,63.0,63.0,915.3
2018-01-26 09:00:00,2.3,12.6,21.2,20.9,64.0,63.0,63.0,916.2
2018-01-26 10:00:00,3.3,410.1,22.5,21.2,63.0,59.0,60.0,916.6
2018-01-26 11:00:00,3.5,1297.2,23.6,22.5,62.0,59.0,60.0,917.1
2018-01-26 12:00:00,2.5,2154.9,25.3,23.5,61.0,55.0,56.0,917.4
2018-01-26 13:00:00,2.5,2810.9,27.2,24.7,60.0,50.0,52.0,917.2
